SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   15089.956,    6118.427,       0.000,       0.000,       0.000,     431.738,       0.000,      11.834,      35.759,      22.416,      19.458,       0.000,       0.000,       0.000,    2417.396,    6172.945,   33441.812,    4630.944,    4713.336,     375.032,       0.886,       0.000,    1470.696,   10844.150,    1634.266,    4138.102,    2885.485,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    6899.658,       0.000,       0.000,     828.667,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     689.837,     606.290,     882.573,     804.286,      93.852,     250.162,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      23.101,       0.000,       0.000,       0.000,       0.705,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.042,       1.182,       0.000,       0.000,       3.144,       0.000,       0.000,       0.000,       0.000,       5.127,      35.939,      31.293,       0.000,       1.471,      11.252,      81.442,      28.172,       0.000,       3.428,       0.940,       0.000,       0.000,       0.289,       0.000,       0.000,     876.730,       0.461,       0.000,      30.419,      82.684,       1.153,       0.923,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.411,       0.498,       0.789,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      19.787,       7.836,      48.552,      10.920,     181.933,       0.875,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      38.618,       0.000,       8.317,       0.000,       0.000,       0.719,       0.527,       0.000,       0.000,       0.000,       0.000,       0.000,       1.679,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    3417.990,       0.003,       0.000,       0.000,       0.000,       0.000,   71655.963
       2.000,     688.417,   30648.145,     103.163,       0.000,       0.000,     597.335,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     147.624,     286.243,   33541.230,   91048.611,    1008.584,     732.587,    1674.890,       0.000,       0.000,     244.590,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      14.726,    1346.823,       0.000,     192.034,      39.469,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      45.799,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     267.703,       0.000,       0.000,      13.688,       0.000,       0.000,       0.000,       0.000,       0.000,       3.653,       0.000,       0.000,       0.000,       8.139,     110.059,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.398,       0.483,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      45.729,      14.107,     216.973,      16.274,     902.052,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.116,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.049,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     533.942,       0.000,       0.000,       0.000,       0.000,       0.000,    3669.389
       3.000,       0.000,       0.000,      86.027,    5559.194,       0.000,       5.383,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      62.547,       0.000,       0.000,       0.000,       0.000,       0.000,     122.393,      44.276,       0.000,       0.000,      30.222,    3151.662,     513.625,     828.825,       0.000,       0.000,     202.440,      26.410,     240.905,       6.571,     101.148,       0.000,      76.139,       0.000,       1.527,       0.000,    1823.664,       0.000,       0.000,       0.000,       1.941,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.832,       0.000,       0.000,       0.638,       0.000,       0.000,       0.000,       0.000,      41.358,       0.000,       0.000,       0.000,     217.969,       0.000,       0.000,       0.000,       0.000,       0.935,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.648,       0.000,       0.000,       1.069,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.779,       0.000,       0.000,       1.185,       0.472,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       8.406,       0.000,       0.000,       0.000,       0.000,       0.000,   -1613.971
       4.000,       0.000,       0.000,       0.000,    1273.100,       0.000,       0.000,       0.000,     110.539,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    4261.670,    3465.888,     958.540,    4949.976,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      55.082,       0.000,       0.000,       0.000,       0.000,       0.000,     876.678
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     539.261,       0.000,       0.000,    1452.047,       0.000,     728.836,    5939.650,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      38.325,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     817.591,       0.000,       0.000,       0.000,       0.000,       1.200,       0.000,       0.000,       0.000,       2.216,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      14.902,       0.000,       0.000,       0.378,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     124.677,      32.955,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.984,       1.192,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      29.176,      10.162,     219.596,     424.036,    3729.739,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      79.608,       0.000,     121.611,       0.000,       0.000,       0.000,      39.756,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     566.643,       0.000,       0.000,       0.000,       0.000,       0.000,   -5545.090
       6.000,   14523.101,    2840.490,    2622.390,     211.621,      16.802,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      81.328,       0.000,       0.000,       4.848,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      39.523,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2130.972,       0.000,       0.000,       0.000,       0.000,       0.000,     118.757
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   19845.259,       0.360,       1.484,      10.487,       0.957,    9895.629,   28184.252,      17.041,       0.000,       0.121,       0.093,       0.199,       0.000,       0.093,       0.141,       0.025,       0.095,       0.000,       0.037,       0.125,       0.352,       0.000,       0.513,       1.228,       0.273,       3.349,       0.000,       1.399,  399714.583,    3809.093,      53.185,      11.166,       8.147,       1.771,       9.143,     184.982,       1.707,       0.814,       0.000,       0.296,       0.092,       0.000,       0.638,       0.000,      61.008,       0.000,       0.431,       0.067,       0.000,       0.162,       0.141,       0.000,       0.000,       0.307,       0.152,       0.000,       0.015,       0.057,       0.054,       0.062,       0.058,       0.059,       0.064,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.402,       0.281,       0.000,       0.000,       0.268,       0.000,       0.133,       0.000,       0.208,       0.199,       0.000,       0.194,       0.182,      15.560,       4.668,       4.453,       1.892,      11.762,       0.000,       0.000,       0.000,       0.000,       0.460,      97.488,       0.000,       0.000,       1.606,       0.680,       0.137,       0.824,       0.293,       0.023,       1.457,       0.161,       0.233,       0.148,       0.261,       0.000,       0.581,       0.336,       0.259,       0.516,       0.113,       0.112,       0.126,       0.157,       0.630,       0.394,       1.132,       0.558,       0.362,       0.042,       0.444,       0.285,       0.019,      23.756,       0.314,       0.122,       0.413,       0.387,       1.735,       0.366,       0.000,       0.380,       1.908,       0.514,       1.751,       1.538,       1.212,       1.358,       0.629,       1.210,       0.113,       0.131,       0.224,       0.809,       6.860,       1.307,       0.433,       0.923,       0.031,       0.209,       0.123,       0.368,       0.290,       0.559,       0.801,       6.809,      15.586,      41.122,       2.753,       0.158,       0.248,       0.377,       0.128,       0.442,       0.760,       0.342,       0.000,       0.270,       3.305,       0.000,       0.000,     221.366,       0.959,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    5049.747,       0.000,       0.000,       0.000,    2714.252,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -259166.510
       8.000,       0.000,    1058.064,       0.000,       1.915,       0.000,       0.000,      74.202,    3847.022,      72.266,     101.949,      17.107,   14877.080,       0.000,       0.000,       0.000,     113.002,     478.449,     140.965,     254.146,     168.932,     364.108,      34.227,     196.037,     126.022,      94.697,      43.434,     162.511,       0.567,       1.627,       4.291,       2.121,    1576.750,     232.553,       0.000,    3580.933,     340.181,      74.864,      15.810,      11.318,       2.568,      12.447,       8.545,     112.932,      48.061,     242.276,     466.699,     543.216,     471.075,    3636.567,     123.567,     410.958,     213.689,     307.618,       1.176,       0.738,       3.423,       0.762,       0.782,       0.888,       1.429,       2.272,       1.421,       0.479,       2.862,       0.213,       1.178,       0.816,       2.032,       4.028,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.164,       0.563,       1.397,       3.698,       7.871,       0.081,      21.758,       7.428,       0.783,       1.188,       0.517,       4.503,       3.304,       0.641,       0.000,       0.000,       8.798,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.689,       0.000,       3.113,       0.808,       0.000,       0.000,       0.778,       0.203,       0.701,       0.441,       0.637,       0.000,       0.000,       0.993,       1.127,       0.000,       1.002,       0.953,       0.145,       0.145,       0.162,       0.000,       1.222,       1.228,       2.446,       0.000,       0.701,       0.000,      50.722,       0.778,       1.010,      34.640,       1.032,       0.163,       0.136,       0.915,       0.794,       0.000,       1.386,       0.860,       0.492,      26.960,       4.415,       1.105,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.661,       8.596,       1.540,       0.479,       0.735,       0.000,       1.000,       0.000,       0.000,       0.838,       1.009,       0.927,       8.527,      12.908,     416.431,       2.208,       0.756,       0.253,       1.062,       0.780,       0.304,       0.662,       1.173,       0.000,       0.918,       4.968,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    1351.315,       0.000,    2250.191,       0.000,       0.000,       0.000,    1209.484,       0.000,       0.000,       0.000,       0.000,     747.216,       0.000,       0.000,       0.000,       0.000,       0.000,     572.774
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    3488.099,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.369,    3450.493,       0.000,     253.543,       0.000,     148.865,       0.000,     109.073,       0.000,       0.000,      49.290,      21.605,       6.452,     168.868,    6783.935,     237.907,     814.897,    5488.843,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     514.250,       0.000,      90.252,     117.415,      28.187,       0.000,       0.000,       0.000,      21.106,       0.000,       0.000,       2.007,     105.892,      20.418,       0.000,       0.000,       0.000,       0.000,       0.000,      99.591,      11.989,       0.000,       0.000,      53.914,      29.597,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      29.573,     372.728,       6.406,       1.775,       0.000,       0.000,       2.055,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     182.127,       0.000,     150.444,      42.433,       9.671,      73.119,       0.000,       1.465,      10.429,      16.081,       0.000,       0.000,       0.000,       0.000,       1.872,       0.286,       0.284,       0.319,       0.000,       0.000,       0.000,     127.378,       0.000,       0.000,       0.000,     165.586,       0.000,       0.000,       2.616,       0.000,       0.000,       0.000,       0.000,       0.000,     147.605,      47.894,       0.000,      13.545,       0.000,       0.000,     283.158,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.894,      24.124,       0.000,       0.000,       0.000,      80.494,      15.989,      10.434,       2.960,       0.000,       1.989,       0.000,     472.750,      93.192,      25.363,       4.333,      39.555,      11.737,       0.000,      80.648,       0.743,       0.000,     149.212,       0.000,     113.808,      45.406,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       5.397,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8743.622
      10.000,    1207.712,     152.266,       0.000,       0.000,       0.000,       0.787,       0.000,     474.431,       9.281,    1415.640,      39.721,      63.491,       4.236,      50.213,   15727.438,     152.881,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     424.316,       0.000,       0.000,    1881.120,     707.010,       0.000,     930.581,       0.000,     414.492,      58.756,     127.162,       0.000,       0.000,     676.959,     344.831,    4671.432,    1536.648,      20.784,       0.000,       0.000,       0.000,     100.891,       0.000,       1.691,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      12.316,       0.000,       0.652,       0.000,       2.126,      14.416,       0.000,       0.000,       0.000,      39.646,       0.000,       0.842,       0.000,       0.000,       0.000,      17.517,       0.000,       0.000,       0.000,       0.000,       0.000,     112.372,       0.000,       0.000,       0.000,      26.680,       0.000,       0.000,       0.000,       1.512,       0.000,       0.000,       0.000,       0.000,       0.663,       0.000,      98.250,       0.899,       4.962,       0.838,       0.000,       0.183,       0.000,       0.000,       0.008,       0.007,       0.000,       0.731,       0.594,      12.031,      12.076,       0.000,       0.802,       0.000,       0.000,       0.000,       0.000,       0.000,       0.078,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      95.445,       0.000,       0.000,       0.000,      89.528,       0.000,       0.000,       3.569,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      14.242,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.710,       0.000,       0.000,       0.000,       0.000,       0.000,       2.202,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      65.155,       0.000,      47.606,       0.000,       0.000,       0.000,      25.588,       0.000,       0.000,       0.000,       0.000,     825.529,       0.013,       0.000,       0.000,       0.000,       0.000,     303.135
