SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   16613.116,    9792.577,       0.000,       0.000,       0.000,     410.553,       0.000,      17.005,      45.192,      25.240,      41.422,       0.000,       0.000,       0.000,    2736.751,    8299.126,   35447.256,    2967.187,    6654.632,     233.985,       0.595,       0.000,    1952.450,   14304.620,    3368.172,    1714.115,    1753.772,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   10161.985,       0.000,       0.000,     181.756,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     930.782,     993.239,      99.813,    1018.480,     202.480,     353.044,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      41.712,       0.000,       0.000,       0.000,       0.630,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.489,       0.859,       0.000,       0.000,       3.423,       0.000,       0.000,       0.000,       0.000,       1.491,      18.624,      31.759,       0.000,       1.285,      16.946,      80.811,     109.778,       0.000,       5.550,       1.042,       0.000,       0.000,       1.437,       0.000,       0.000,    1188.713,       1.051,       0.000,      22.228,      59.045,       0.671,       0.684,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.327,       0.336,       0.649,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      20.472,      32.742,      34.194,      13.161,     259.667,       0.665,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      45.856,       0.000,       5.840,       0.000,       0.000,       0.304,       0.386,       0.000,       0.000,       0.000,       0.000,       0.000,       1.168,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    4085.419,       0.108,       0.000,       0.000,       0.000,       0.000,   82174.281
       2.000,     643.330,   34642.675,      35.969,       0.000,       0.000,     557.294,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     106.208,     234.057,   42518.126,  105462.253,     958.265,     726.511,    2006.710,       0.000,       0.000,     397.772,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.994,     885.631,       0.000,     180.261,      58.205,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      32.324,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     407.461,       0.000,       0.000,      28.257,       0.000,       0.000,       0.000,       0.000,       0.000,       6.057,       0.000,       0.000,       0.000,       6.108,      64.042,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.340,       0.350,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      51.760,      55.137,     277.723,      19.032,     966.475,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.801,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       7.591,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     715.179,       0.000,       0.000,       0.000,       0.000,       0.000,    2154.403
       3.000,       0.000,       0.000,     145.241,    3477.848,       0.000,       6.953,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      78.394,       0.000,       0.000,       0.000,       0.000,       0.000,     258.249,      76.482,       0.000,       0.000,      90.653,    3353.972,     293.084,     601.988,       0.000,       0.000,      40.622,      22.262,     265.807,       6.271,     122.653,       0.000,      55.789,       0.000,       2.620,       0.000,    1904.258,       0.000,       0.000,       0.000,       1.491,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.711,       0.000,       0.000,       0.633,       0.000,       0.000,       0.000,       0.000,      35.996,       0.000,       0.000,       0.000,     226.426,       0.000,       0.000,       0.000,       0.000,       5.467,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.212,       0.000,       0.000,       0.777,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.329,       0.000,       0.000,       0.849,       2.436,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     112.388,       0.000,       0.000,       0.000,       0.000,       0.000,   -3270.298
       4.000,       0.000,       0.000,       0.000,     853.370,       0.000,       0.000,       0.000,     110.909,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    4870.407,    2361.365,     738.627,    4188.372,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      75.690,       0.000,       0.000,       0.000,       0.000,       0.000,     707.418
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     314.587,       0.000,       0.000,     692.391,       0.000,     634.693,    4717.058,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      20.757,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     518.845,       0.000,       0.000,       0.000,       0.000,       0.622,       0.000,       0.000,       0.000,       2.418,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      10.234,       0.000,       0.000,       0.412,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      52.686,      13.218,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.597,       0.614,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      17.505,      21.059,     116.134,     326.903,    2704.470,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      52.155,       0.000,      43.872,       0.000,       0.000,       0.000,      23.870,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     483.026,       0.000,       0.000,       0.000,       0.000,       0.000,   -1245.728
       6.000,   18079.345,    3030.582,    2381.033,     209.223,       9.655,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      78.094,       0.000,       0.000,       7.147,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      80.973,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2282.480,       0.000,       0.000,       0.000,       0.000,       0.000,     251.605
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   13949.940,       0.409,       1.435,      11.780,       1.182,    8506.496,   16822.919,      10.031,       0.000,       0.177,       0.437,       0.333,       0.000,       0.174,       0.312,       0.108,       0.152,       0.097,       0.198,       0.165,       0.257,       0.000,       0.938,       1.140,       0.577,       2.847,       0.235,       0.511,  439481.501,    3284.680,      58.688,      10.480,      23.153,       2.590,       7.711,      40.458,       2.018,       1.168,       0.000,       0.110,       0.105,       0.049,       0.549,       0.000,      16.504,       0.000,       0.182,       0.165,       0.000,       0.135,       0.128,       0.000,       0.000,       0.185,       0.311,       0.085,       0.106,       0.063,       0.067,       0.071,       0.065,       0.066,       0.067,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.277,       0.490,       0.000,       0.000,       0.156,       0.022,       0.089,       0.000,       0.126,       0.124,       0.000,       0.131,       0.126,      15.448,       1.197,       4.919,       2.843,      11.191,       0.000,       0.000,       0.000,       0.000,       0.277,     145.694,       0.000,       0.000,       3.177,       1.046,       0.583,       0.270,       0.413,       0.008,       0.732,       0.216,       0.234,       0.110,       0.163,       0.000,       0.355,       0.165,       0.163,       0.291,       0.066,       0.069,       0.070,       0.073,       0.308,       0.293,       7.493,       0.349,       0.532,       0.173,       0.911,       0.765,       0.113,      39.391,       0.256,       0.648,       0.166,       0.261,       0.279,       0.161,       0.095,       0.330,       3.814,       0.235,       1.022,       2.329,       1.946,       1.824,       0.737,       0.969,       0.172,       0.432,       0.677,      23.805,      10.011,       1.650,       1.098,       1.613,       0.145,       0.360,       0.803,       0.351,       0.607,       1.161,       2.793,       6.775,      18.983,      48.509,       5.125,       0.373,       1.045,       0.414,       0.777,       0.515,       9.686,       0.727,       0.000,       0.180,       4.098,       0.000,       0.000,     799.056,      41.625,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8340.246,       0.000,       0.000,       0.000,    4110.713,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -272800.467
       8.000,       0.000,    1087.391,       0.000,       0.843,       0.000,       0.000,      60.206,    3936.094,      78.159,      73.166,      19.317,   14092.935,       0.000,       0.000,       0.000,     158.593,     689.096,     208.286,     293.478,     242.307,     358.271,      65.890,     189.425,     231.319,     230.144,      49.961,     142.701,       0.491,       3.281,       4.395,       4.370,    1515.528,     190.831,       0.000,    2363.232,     460.275,      85.345,      15.466,      31.959,       3.939,      11.260,      11.830,     138.358,      64.384,     169.508,     387.743,     577.684,     522.515,    3277.542,      64.463,     251.000,     118.728,     139.230,       1.640,       0.488,       3.326,       0.472,       0.525,       0.475,       1.798,       2.556,       2.055,       3.515,       3.009,       1.303,       1.372,       1.367,       1.433,       5.429,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.102,       0.765,       2.436,       5.849,      18.329,       1.838,      29.364,       8.910,       1.135,       2.457,       0.471,       3.761,       2.959,       0.388,       0.000,       0.000,       8.402,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.468,       0.000,       3.310,       0.503,       0.000,       0.000,       0.353,       0.047,       0.384,       0.358,       0.388,       0.000,       0.000,       0.642,       0.740,       0.000,       0.678,       0.237,       0.083,       0.088,       0.089,       0.000,       0.642,       0.564,       9.748,       0.000,       0.554,       0.000,      65.461,       0.505,       0.539,      58.141,       0.371,       0.783,       0.051,       0.377,       0.380,       0.000,       0.592,       0.373,       1.085,       8.577,       2.372,       0.359,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      39.443,       8.956,       1.823,       1.320,       1.569,       0.000,       0.472,       0.000,       0.000,       1.066,       0.482,       1.942,       5.203,      13.736,     478.223,       2.752,       0.382,       0.658,       0.402,       0.341,       0.320,       6.221,       0.416,       0.000,       0.412,       3.429,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2518.484,       0.000,    4710.306,       0.000,       0.000,       0.000,    2321.353,       0.000,       0.000,       0.000,       0.000,    1016.176,       0.000,       0.000,       0.000,       0.000,       0.000,    2455.764
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2913.991,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.814,    4049.786,       0.000,     254.678,       0.000,     196.716,       0.000,      59.650,       0.000,       0.000,      40.439,       7.075,       8.226,     140.747,    5267.106,     148.049,     748.863,    7748.027,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     499.511,       0.000,     127.687,     129.623,      92.173,       0.000,       0.000,       0.000,      59.178,       0.000,       0.000,       0.299,      11.026,       7.687,       0.000,       0.000,       0.000,       0.000,       0.000,     160.364,      12.661,       0.000,       0.000,      51.573,      31.896,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      40.841,     304.611,       4.608,       0.816,       0.000,       0.000,       1.452,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      64.554,       0.000,      16.190,      31.377,      11.616,      68.832,       0.000,      14.488,      37.499,      43.769,       0.000,       0.000,       0.000,       0.000,       0.368,       0.129,       0.136,       0.138,       0.000,       0.000,       0.000,     318.419,       0.000,       0.000,       0.000,     237.510,       0.000,       0.000,       4.451,       0.000,       0.000,       0.000,       0.000,       0.000,     140.109,     210.289,       0.000,      55.070,       0.000,       0.000,     268.851,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       7.394,      24.689,       0.000,       0.000,       0.000,     223.295,      22.683,      45.943,       4.040,       0.000,       4.917,       0.000,     688.168,      85.591,      38.448,       9.526,      58.727,      30.120,       0.000,     330.404,       0.298,       0.000,      28.642,       0.000,      64.420,      55.352,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.288,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    9763.198
      10.000,    1617.749,     223.814,       0.000,       0.000,       0.000,       0.307,       0.000,     498.338,       9.367,    1042.515,      42.807,     187.266,       7.623,      96.370,   11532.676,     241.508,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     312.098,       0.000,       0.000,    1377.178,     770.463,       0.000,    1049.325,       0.000,     338.107,      27.769,      93.436,       0.000,       0.000,     294.070,     309.896,    3828.404,    1333.827,      27.389,       0.000,       0.000,       0.000,      88.127,       0.000,       1.069,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      14.621,       0.000,       0.380,       0.000,       1.819,       8.266,       0.000,       0.000,       0.000,       5.907,       0.000,       0.549,       0.000,       0.000,       0.000,      14.761,       0.000,       0.000,       0.000,       0.000,       0.000,      50.854,       0.000,       0.000,       0.000,      18.643,       0.000,       0.000,       0.000,       1.823,       0.000,       0.000,       0.000,       0.000,       0.001,       0.000,      70.099,       0.547,       3.106,       0.538,       0.000,       0.627,       0.000,       0.000,       0.000,       0.001,       0.000,       0.000,       0.229,       9.215,      26.632,       0.217,       0.331,       0.000,       0.000,       0.000,       0.000,       0.000,       0.419,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     211.085,       0.000,       0.000,       0.000,      80.712,       0.000,       0.178,       5.992,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.866,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.359,       0.000,       0.000,       0.000,       0.000,       0.000,       0.782,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     125.709,       0.000,     105.675,       0.000,       0.000,       0.000,      52.317,       0.000,       0.000,       0.000,       0.000,    1185.611,       0.264,       0.000,       0.000,       0.000,       0.000,   -1206.973
