SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   18779.759,    6481.566,       0.000,       0.000,       0.000,     516.484,       0.000,      10.238,      23.339,      18.647,      33.278,       0.000,       0.000,       0.000,    2813.144,    8483.453,   38991.259,    5049.852,    6450.739,     360.263,       0.848,       0.000,    1964.475,   15191.587,    2508.423,    3835.042,    3878.790,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    7748.947,       0.000,       0.000,     437.923,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     883.694,     290.521,     575.904,     842.119,     142.458,     405.355,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.104,       0.000,       0.000,       0.000,       0.722,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.881,       0.978,       0.000,       0.000,       4.433,       0.000,       0.000,       0.000,       0.000,       4.050,      26.115,      37.252,       0.000,       1.483,      13.389,      70.640,      77.703,       0.000,       5.638,       0.652,       0.000,       0.000,       0.673,       0.000,       0.000,     926.668,       0.624,       0.000,      21.161,      50.943,       0.714,       0.824,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.380,       0.433,       0.760,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      16.791,      16.634,      34.379,      11.187,     187.355,       0.688,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      36.376,       0.000,       4.929,       0.000,       0.000,       0.627,       0.484,       0.000,       0.000,       0.000,       0.000,       0.000,       1.585,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    3184.439,       0.031,       0.000,       0.000,       0.000,       0.000,   87321.825
       2.000,     656.617,   21869.421,      52.441,       0.000,       0.000,     545.978,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     123.463,     274.504,   38127.488,   90605.466,     952.872,     826.636,    1963.134,       0.000,       0.000,     340.425,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      10.891,     380.062,       0.000,     160.675,      47.107,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      29.053,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     207.634,       0.000,       0.000,      17.868,       0.000,       0.000,       0.000,       0.000,       0.000,       2.557,       0.000,       0.000,       0.000,       5.447,      57.645,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.312,       0.356,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      31.236,      22.689,     143.229,      14.894,     755.617,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.599,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       6.030,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     446.454,       0.000,       0.000,       0.000,       0.000,       0.000,    4461.308
       3.000,       0.000,       0.000,     119.592,    5075.302,       0.000,       7.562,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      57.609,       0.000,       0.000,       0.000,       0.000,       0.000,     153.917,      48.019,       0.000,       0.000,      49.403,    4451.607,     398.794,     922.071,       0.000,       0.000,     200.554,      17.999,     357.983,       6.973,     153.490,       0.000,      97.853,       0.000,       2.841,       0.000,    2340.365,       0.000,       0.000,       0.000,       1.448,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.717,       0.000,       0.000,       0.575,       0.000,       0.000,       0.000,       0.000,      45.500,       0.000,       0.000,       0.000,     289.259,       0.000,       0.000,       0.000,       0.000,       1.379,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.202,       0.000,       0.000,       0.774,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.635,       0.000,       0.000,       0.633,       0.544,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      29.859,       0.000,       0.000,       0.000,       0.000,       0.000,   -2616.529
       4.000,       0.000,       0.000,       0.000,    1181.850,       0.000,       0.000,       0.000,     106.775,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    6109.589,    2898.929,    1089.435,    4983.191,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      48.344,       0.000,       0.000,       0.000,       0.000,       0.000,     413.022
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     573.260,       0.000,       0.000,    1327.833,       0.000,     791.647,    6371.355,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      56.075,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     716.489,       0.000,       0.000,       0.000,       0.000,       0.814,       0.000,       0.000,       0.000,       1.744,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      10.140,       0.000,       0.000,       0.483,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      77.454,      18.062,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.756,       0.862,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      24.018,      20.639,     157.616,     374.589,    3631.322,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      63.896,       0.000,      59.882,       0.000,       0.000,       0.000,      38.738,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     543.359,       0.000,       0.000,       0.000,       0.000,       0.000,   -5417.834
       6.000,   18370.657,    2459.565,    3569.559,     336.688,      19.972,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      67.627,       0.000,       0.000,       7.356,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     101.052,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2277.948,       0.000,       0.000,       0.000,       0.000,       0.000,     274.524
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   12919.332,       0.245,       0.740,       6.909,       1.692,   11570.031,   19673.911,      12.993,       0.000,       0.151,       0.380,       0.252,       0.000,       0.116,       0.275,       0.074,       0.127,       0.000,       0.134,       0.158,       0.144,       0.000,       1.299,       1.839,       0.745,       3.854,       0.000,       2.202,  375345.120,    4049.402,      67.075,      16.288,      31.127,       3.670,      11.781,     105.440,       2.487,       1.323,       0.000,       0.163,       0.131,       0.000,       1.003,       0.000,      28.434,       0.000,       0.248,       0.148,       0.000,       0.115,       0.112,       0.000,       0.000,       0.232,       0.309,       0.000,       0.052,       0.034,       0.036,       0.037,       0.037,       0.035,       0.040,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.161,       0.216,       0.000,       0.000,       0.098,       0.000,       0.046,       0.000,       0.076,       0.075,       0.000,       0.071,       0.069,      11.769,       2.591,       3.063,       1.656,       9.312,       0.000,       0.000,       0.000,       0.000,       0.155,      76.764,       0.000,       0.000,       1.546,       1.210,       0.157,       0.305,       0.732,       0.018,       1.333,       0.155,       0.202,       0.056,       0.081,       0.000,       0.186,       0.100,       0.084,       0.170,       0.039,       0.039,       0.040,       0.044,       0.193,       0.434,       4.386,       0.649,       0.283,       0.107,       0.821,       0.655,       0.083,      23.433,       0.376,       0.708,       0.235,       0.215,       0.938,       0.219,       0.000,       0.450,       3.400,       0.186,       0.851,       1.241,       2.092,       1.832,       0.958,       1.318,       0.181,       0.367,       0.349,      14.546,      11.383,       0.952,       0.491,       1.123,       0.110,       0.374,       0.759,       0.371,       0.607,       0.763,       1.374,       4.676,      10.644,      31.096,       5.196,       0.331,       0.670,       0.609,       0.555,       1.180,       7.349,       0.674,       0.000,       0.347,       4.422,       0.000,       0.000,     565.822,       6.471,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    4095.635,       0.000,       0.000,       0.000,    2096.735,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -236532.097
       8.000,       0.000,     908.761,       0.000,       1.654,       0.000,       0.000,      67.533,    4428.142,      77.973,     107.369,      32.368,   14623.695,       0.000,       0.000,       0.000,     237.833,     896.611,     219.487,     416.831,     243.553,     481.435,      61.654,     299.400,     262.233,     211.436,      65.891,     312.517,       0.506,       5.354,       8.370,       6.925,    2457.033,     350.765,       0.000,    2498.618,     664.631,     105.724,      26.051,      44.959,       5.838,      19.462,      16.575,     226.418,     101.006,     287.315,     573.096,     808.156,     668.338,    5523.561,     153.219,     558.176,     254.007,     414.941,       2.537,       1.033,       6.018,       1.027,       1.032,       1.241,       2.755,       4.585,       3.205,       3.114,       5.149,       1.117,       2.181,       1.994,       2.928,       9.008,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       5.948,       1.891,       4.167,      10.194,      27.839,       0.738,      59.710,      14.674,       1.943,       2.164,       0.568,       6.369,       4.950,       0.585,       0.000,       0.000,      15.014,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.528,       0.000,       2.250,       0.677,       0.000,       0.000,       0.654,       0.145,       0.625,       0.493,       0.641,       0.000,       0.000,       0.734,       0.813,       0.000,       0.735,       0.564,       0.116,       0.117,       0.119,       0.000,       0.843,       1.163,       7.219,       0.000,       0.617,       0.000,      70.392,       0.812,       0.994,      46.981,       1.059,       0.663,       0.158,       0.991,       0.929,       0.000,       1.777,       0.954,       1.468,      17.070,       3.054,       0.648,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      25.992,      17.439,       1.715,       1.045,       1.759,       0.000,       1.001,       0.000,       0.000,       1.174,       0.937,       1.719,       8.456,      11.944,     410.522,       3.587,       0.799,       0.620,       0.979,       0.860,       0.735,       6.102,       1.066,       0.000,       0.978,       5.453,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    1319.848,       0.000,    2023.393,       0.000,       0.000,       0.000,    1036.004,       0.000,       0.000,       0.000,       0.000,     785.168,       0.000,       0.000,       0.000,       0.000,       0.000,    1097.464
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2633.967,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      16.785,    4361.717,       0.000,     229.398,       0.000,     230.917,       0.000,      79.218,       0.000,       0.000,      42.545,      10.682,       9.524,     108.015,    6396.485,     188.531,     897.263,    8165.572,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     736.518,       0.000,     138.252,     172.887,      61.484,       0.000,       0.000,       0.000,      47.120,       0.000,       0.000,       1.785,      60.787,      32.160,       0.000,       0.000,       0.000,       0.000,       0.000,     204.013,      15.296,       0.000,       0.000,      62.126,      31.912,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     132.576,    1262.502,       6.145,       0.939,       0.000,       0.000,       4.534,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     101.995,       0.000,     139.630,      41.924,       7.220,      57.878,       0.000,       5.772,      15.478,       8.753,       0.000,       0.000,       0.000,       0.000,       0.716,       0.147,       0.148,       0.151,       0.000,       0.000,       0.000,     234.418,       0.000,       0.000,       0.000,     177.182,       0.000,       0.000,       2.679,       0.000,       0.000,       0.000,       0.000,       0.000,     146.762,     134.421,       0.000,      44.642,       0.000,       0.000,     203.045,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.773,      29.633,       0.000,       0.000,       0.000,     106.049,      18.726,      28.677,       3.494,       0.000,       3.530,       0.000,     516.816,      60.806,      23.685,       7.308,      40.489,      19.645,       0.000,     217.466,       0.701,       0.000,      80.623,       0.000,      76.940,      49.630,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.690,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    5237.921
      10.000,    1430.009,     165.490,       0.000,       0.000,       0.000,       0.752,       0.000,     608.662,       9.622,    1696.446,      82.880,      95.855,       6.784,      37.359,   18260.559,     294.180,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     499.998,       0.000,       0.000,    1644.374,    1116.210,       0.000,    1170.999,       0.000,     598.839,      71.796,     175.102,       0.000,       0.000,     571.334,     438.802,    6146.734,    1723.718,      33.314,       0.000,       0.000,       0.000,     134.932,       0.000,       2.681,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.450,       0.000,       0.902,       0.000,       3.531,      21.761,       0.000,       0.000,       0.000,      41.173,       0.000,       0.976,       0.000,       0.000,       0.000,      39.162,       0.000,       0.000,       0.000,       0.000,       0.000,      91.350,       0.000,       0.000,       0.000,      34.492,       0.000,       0.000,       0.000,       9.628,       0.000,       0.000,       0.000,       0.000,       0.688,       0.000,      98.121,       0.709,       4.022,       0.713,       0.000,       0.200,       0.000,       0.000,       0.003,       0.004,       0.000,       0.397,       0.475,      14.054,      24.460,       0.148,       0.640,       0.000,       0.000,       0.000,       0.000,       0.000,       0.250,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     210.117,       0.000,       0.000,       0.000,      93.036,       0.000,       0.000,       4.611,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      14.315,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.794,       0.000,       0.000,       0.000,       0.000,       0.000,       2.118,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      52.328,       0.000,      53.783,       0.000,       0.000,       0.000,      27.395,       0.000,       0.000,       0.000,       0.000,     910.724,       0.206,       0.000,       0.000,       0.000,       0.000,      61.704
