SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   16667.598,    6342.817,       0.000,       0.000,       0.000,     458.943,       0.000,      10.322,      35.283,      17.171,      15.200,       0.000,       0.000,       0.000,    2182.094,    7311.073,   40871.221,    4633.726,    7432.945,     224.937,       1.094,       0.000,    1696.809,   13724.973,    2062.869,    6434.629,    5010.380,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    7216.219,       0.000,       0.000,     698.234,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     420.993,    1178.073,     863.347,     842.675,      36.897,     274.976,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      43.674,       0.000,       0.000,       0.000,       0.615,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.020,       1.099,       0.000,       0.000,       3.485,       0.000,       0.000,       0.000,       0.000,       8.332,      81.137,      38.960,       0.000,       0.725,      15.894,      54.255,      18.135,       0.000,       6.130,       2.142,       0.000,       0.000,       0.514,       0.000,       0.000,     978.749,       0.561,       0.000,      78.269,     188.028,       2.917,       1.054,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.544,       0.638,       0.194,       0.483,       0.509,       0.000,       0.000,       0.000,       0.000,       0.000,      16.450,      14.606,      42.304,      12.295,     317.533,       1.233,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      58.763,       0.000,      15.256,       0.000,       0.000,       0.687,       0.490,       0.000,       0.000,       0.000,       0.000,       0.000,       2.407,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2910.924,       0.002,       0.000,       0.000,       0.000,       0.000,   62833.700
       2.000,     516.949,   22402.322,      30.174,       0.000,       0.000,     338.055,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     142.376,     240.838,   30213.372,   85554.355,     553.774,     853.982,    1283.643,       0.000,       0.000,     174.994,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       9.057,    2736.894,       0.000,     182.533,      13.334,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.764,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      97.158,       0.000,       0.000,      10.914,       0.000,       0.000,       0.000,       0.000,       0.000,       1.083,       0.000,       0.000,       0.000,       9.188,     113.274,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.403,       0.472,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      19.131,      10.806,      85.364,      17.586,     826.060,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.416,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.602,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     385.206,       0.000,       0.000,       0.000,       0.000,       0.000,    4597.500
       3.000,       0.000,       0.000,      37.084,    5848.358,       0.000,       6.800,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      70.828,       0.000,       0.000,       0.000,       0.000,       0.000,     140.664,      56.245,       0.000,       0.000,      34.011,    3156.405,     513.966,     650.897,       0.000,       0.000,     340.017,      11.118,     261.225,       7.460,     105.206,       0.000,      76.458,       0.000,       2.811,       0.000,    2127.850,       0.000,       0.000,       0.000,       1.738,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.681,       0.000,       0.000,       0.573,       0.000,       0.000,       0.000,       0.000,      43.600,       0.000,       0.000,       0.000,     230.753,       0.000,       0.000,       0.000,       0.000,       0.820,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.498,       0.000,       0.000,       0.998,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.761,       0.000,       0.000,       1.921,       0.266,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       5.632,       0.000,       0.000,       0.000,       0.000,       0.000,   -2651.543
       4.000,       0.000,       0.000,       0.000,    1457.029,       0.000,       0.000,       0.000,      95.216,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    4642.730,    3626.681,     825.632,    4473.185,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      41.822,       0.000,       0.000,       0.000,       0.000,       0.000,     932.652
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     862.010,       0.000,       0.000,    1470.112,       0.000,    1039.397,    5318.443,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      56.885,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    1021.229,       0.000,       0.000,       0.000,       0.000,       1.310,       0.000,       0.000,       0.000,       4.119,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       6.536,       0.000,       0.000,       0.353,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     143.657,      31.399,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.157,       1.356,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      34.035,      22.122,     247.837,     424.054,    4570.837,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     130.866,       0.000,     158.385,       0.000,       0.000,       0.000,      86.117,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     357.266,       0.000,       0.000,       0.000,       0.000,       0.000,   -5410.385
       6.000,   14873.502,    2879.463,    2850.909,     356.098,      32.621,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      46.367,       0.000,       0.000,       5.790,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     106.538,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2048.579,       0.000,       0.000,       0.000,       0.000,       0.000,     -20.297
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   33402.145,       0.818,       3.789,      25.483,       2.420,   15490.092,   28626.155,      25.465,       0.000,       0.251,       0.141,       0.435,       0.000,       0.221,       0.257,       0.041,       0.214,       0.000,       0.170,       0.252,       0.656,       0.000,       0.829,       1.391,       0.336,       6.622,       0.000,       2.616,  377292.078,    6796.108,     128.102,      46.399,      13.686,       4.688,      10.050,     274.067,       3.044,       1.877,       0.000,       0.563,       0.215,       0.000,       1.500,       0.000,     192.102,       0.000,       1.061,       0.147,       0.000,       0.299,       0.255,       0.000,       0.000,       0.564,       0.348,       0.000,       0.045,       0.108,       0.104,       0.119,       0.106,       0.115,       0.128,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.713,       0.528,       0.000,       0.000,       0.504,       0.000,       0.274,       0.000,       0.440,       0.406,       0.000,       0.385,       0.363,      35.362,      13.712,      12.320,       6.483,      30.902,       0.000,       0.000,       0.000,       0.000,       0.809,     318.566,       0.000,       0.000,       4.343,       1.782,       0.079,       0.799,       0.561,       0.017,       1.400,       0.206,       0.344,       0.281,       0.455,       0.000,       1.050,       0.799,       0.664,       1.110,       0.211,       0.209,       0.232,       0.371,       1.327,       1.426,      16.519,       1.600,       0.692,       0.297,       1.266,       0.945,       0.164,      80.257,       0.643,       0.278,       0.606,       0.554,       4.719,       0.669,       0.000,       1.826,      42.726,       1.159,       2.637,       2.254,       1.319,       1.190,       0.966,       0.749,       0.116,       0.525,       3.109,      10.218,       9.578,       0.535,       0.195,       1.503,       0.100,       0.721,       0.282,       0.945,       0.442,       0.907,       4.105,      18.229,      35.765,     114.410,       5.099,       0.225,       0.332,       0.454,       0.124,       0.402,       2.213,       0.245,       0.000,       0.080,       3.329,       0.000,       0.000,     645.474,       3.913,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8240.571,       0.000,       0.000,       0.000,    4477.927,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -231483.357
       8.000,       0.000,    1287.746,       0.000,       2.062,       0.000,       0.000,      91.161,    4846.560,     108.722,     104.391,      18.458,   18278.446,       0.000,       0.000,       0.000,      65.829,     258.702,     153.355,     159.855,     131.472,     266.472,      22.569,     180.495,      88.516,     154.819,     163.663,      92.846,       0.624,       1.520,       2.804,       1.426,    1501.952,     215.230,       0.000,     872.690,     389.869,      88.582,      31.014,       9.050,       3.380,       7.829,       8.708,      80.530,      46.040,     301.884,     547.802,     690.400,     606.590,    4505.034,      95.295,     354.781,     236.907,     272.021,       1.117,       0.698,       3.168,       0.658,       0.702,       0.838,       1.718,       2.237,       1.732,       0.842,       3.073,       1.076,       1.082,       1.623,       0.947,       4.276,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.808,       0.357,       0.984,       2.869,       5.893,       0.076,      12.919,       6.801,       1.358,       1.907,       0.610,       5.742,       4.336,       0.690,       0.000,       0.000,       8.794,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.737,       0.000,       2.363,       0.827,       0.000,       0.000,       1.030,       0.117,       0.812,       0.480,       0.805,       0.000,       0.000,       1.050,       1.143,       0.000,       1.459,       1.117,       0.147,       0.145,       0.161,       0.000,       1.443,       1.681,      18.380,       0.000,       0.753,       0.000,      49.217,       0.881,       1.223,      54.350,       1.250,       0.295,       0.055,       1.061,       0.942,       0.000,       1.827,       1.133,      13.281,      27.851,       2.925,       1.158,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       7.011,       7.739,       0.521,       0.175,       1.079,       0.000,       0.375,       0.000,       0.000,       0.260,       0.939,       1.688,       8.226,      12.627,     535.761,       2.772,       0.634,       0.230,       1.000,       0.681,       0.185,       1.320,       1.187,       0.000,       0.321,       3.346,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    1344.660,       0.000,    3048.186,       0.000,       0.000,       0.000,    1656.396,       0.000,       0.000,       0.000,       0.000,     700.064,       0.000,       0.000,       0.000,       0.000,       0.000,    3438.620
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2966.087,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       8.962,    4360.695,       0.000,     334.944,       0.000,     203.962,       0.000,     102.817,       0.000,       0.000,     102.932,      29.237,       5.812,     268.668,    8428.840,     392.657,    1101.129,    9639.709,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     623.056,       0.000,     121.034,     120.677,      48.851,       0.000,       0.000,       0.000,      48.210,       0.000,       0.000,       3.177,     122.171,      31.423,       0.000,       0.000,       0.000,       0.000,       0.000,     158.640,       9.822,       0.000,       0.000,      31.775,      55.358,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      22.846,     182.341,       3.955,       2.225,       0.000,       0.000,       1.799,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     276.126,       0.000,     236.049,      80.605,       7.867,      44.898,       0.000,       1.068,      15.614,      11.919,       0.000,       0.000,       0.000,       0.000,       2.564,       0.337,       0.333,       0.370,       0.000,       0.000,       0.000,     141.581,       0.000,       0.000,       0.000,     111.979,       0.000,       0.000,       4.334,       0.000,       0.000,       0.000,       0.000,       0.000,      71.998,      41.697,       0.000,       8.670,       0.000,       0.000,     246.034,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.934,      32.804,       0.000,       0.000,       0.000,     104.601,       8.764,       6.915,       1.918,       0.000,       0.964,       0.000,     638.806,     102.683,      39.636,       5.993,      43.164,      11.444,       0.000,      49.154,       1.029,       0.000,     203.813,       0.000,      26.977,      66.896,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.242,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   11130.009
      10.000,    1098.383,     157.181,       0.000,       0.000,       0.000,       0.648,       0.000,     467.129,       9.278,    1069.068,      44.344,      22.041,       1.293,      23.652,   15443.358,     197.378,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     362.608,       0.000,       0.000,     445.731,    1006.671,       0.000,    1906.428,       0.000,     457.500,      63.159,     132.519,       0.000,       0.000,     755.844,     327.113,    4452.550,    1820.466,      15.988,       0.000,       0.000,       0.000,     110.140,       0.000,       1.539,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      10.271,       0.000,       0.501,       0.000,       1.600,      11.988,       0.000,       0.000,       0.000,      44.886,       0.000,       1.223,       0.000,       0.000,       0.000,      17.123,       0.000,       0.000,       0.000,       0.000,       0.000,      88.859,       0.000,       0.000,       0.000,      27.177,       0.000,       0.000,       0.000,       1.367,       0.000,       0.000,       0.000,       0.000,       0.064,       0.000,     125.448,       1.116,       2.942,       0.780,       0.000,       0.224,       0.000,       0.000,       0.008,       0.004,       0.000,       0.141,       0.347,      16.443,       8.393,       0.053,       0.170,       0.000,       0.000,       0.000,       0.000,       0.000,       0.059,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      74.993,       0.000,       0.000,       0.000,      42.162,       0.000,       0.000,       3.937,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       5.414,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.562,       0.000,       0.000,       0.000,       0.000,       0.000,       2.105,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      42.140,       0.000,      53.588,       0.000,       0.000,       0.000,      29.109,       0.000,       0.000,       0.000,       0.000,     982.286,       0.007,       0.000,       0.000,       0.000,       0.000,     -77.778
