SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   27150.515,   15224.821,       0.000,       0.000,       0.000,     180.734,       0.000,       8.756,      25.015,      12.209,      19.223,       0.000,       0.000,       0.000,    2158.621,   11815.865,   52422.423,    1871.472,    9168.039,     205.076,       0.577,       0.000,    2705.820,   16102.759,    5271.888,    1006.318,    1182.902,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8404.566,       0.000,       0.000,      33.292,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     352.255,    1022.931,    1260.585,    1315.586,     333.201,     689.537,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      69.755,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.619,       0.000,       0.000,       0.000,       7.989,       0.000,       0.000,       0.000,       0.000,       1.858,      16.820,      13.501,       0.000,       1.116,      28.007,     137.415,      65.564,       0.000,       3.658,       3.335,       0.000,       0.000,       3.385,       0.000,       0.000,    2189.471,       2.015,       0.000,      14.584,      50.004,       0.408,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      17.903,      43.068,      26.927,      19.509,     630.416,       0.524,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      42.236,       0.000,       9.173,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.126,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    3471.576,       0.556,       0.000,       0.000,       0.000,       0.000,  115497.148
       2.000,     741.142,   40982.823,       3.975,       0.000,       0.000,     222.967,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      90.161,     168.662,   32412.449,   98685.259,     614.758,     521.416,    1464.220,       0.000,       0.000,     400.251,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.573,     394.718,       0.000,     109.322,      40.517,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      25.223,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     772.503,       0.000,       0.000,      26.248,       0.000,       0.000,       0.000,       0.000,       0.000,      14.011,       0.000,       0.000,       0.000,       1.860,      29.315,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      45.461,      58.095,     371.539,      17.363,    1321.403,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.822,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.733,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     453.797,       0.000,       0.000,       0.000,       0.000,       0.000,    9410.481
       3.000,       0.000,       0.000,     121.803,    2842.618,       0.000,       8.109,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      91.002,       0.000,       0.000,       0.000,       0.000,       0.000,     305.832,      94.655,       0.000,       0.000,      68.198,    2913.405,     238.596,     487.377,       0.000,       0.000,      43.988,      30.542,     231.222,       5.016,     116.350,       0.000,      40.148,       0.000,       2.111,       0.000,    1775.539,       0.000,       0.000,       0.000,       0.980,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      35.183,       0.000,       0.000,       0.000,     167.681,       0.000,       0.000,       0.000,       0.000,       2.091,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      25.627,       0.000,       0.000,       0.618,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.885,       0.000,       0.000,       0.748,       3.918,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     146.672,       0.000,       0.000,       0.000,       0.000,       0.000,   -3807.474
       4.000,       0.000,       0.000,       0.000,     855.545,       0.000,       0.000,       0.000,      78.678,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    5177.437,    2333.577,     726.848,    5777.348,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      61.592,       0.000,       0.000,       0.000,       0.000,       0.000,     735.116
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     332.876,       0.000,       0.000,     684.739,       0.000,     831.782,    4476.222,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      19.921,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     665.546,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.604,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      19.421,       0.000,       0.000,       0.362,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      44.815,      14.426,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      20.048,      28.927,     181.348,     364.056,    3419.389,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      73.878,       0.000,      94.656,       0.000,       0.000,       0.000,      19.987,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     423.846,       0.000,       0.000,       0.000,       0.000,       0.000,   -1781.248
       6.000,   18949.082,    2363.170,    2743.250,     308.677,      16.402,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     180.788,       0.000,       0.000,       7.811,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      56.868,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2629.259,       0.000,       0.000,       0.000,       0.000,       0.000,     509.433
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   35107.310,       0.007,       0.030,       0.290,       0.334,    7431.989,   15377.601,       8.359,       0.000,       0.044,       0.019,       0.077,       0.000,       0.045,       0.023,       0.008,       0.035,       0.037,       0.020,       0.026,       0.000,       0.000,       0.114,       0.097,       0.074,       0.263,       0.062,       0.336,  423767.276,    3588.792,      22.342,       4.420,       3.652,       1.108,       2.796,      36.482,       0.206,       0.116,       0.000,       0.128,       0.048,       0.131,       0.208,       0.000,      12.846,       0.000,       0.253,       0.027,       0.000,       0.064,       0.063,       0.000,       0.000,       0.063,       0.043,       0.058,       0.018,       0.050,       0.049,       0.056,       0.050,       0.052,       0.048,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.289,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.662,       0.385,       0.305,       0.377,       0.671,       0.000,       0.000,       0.000,       0.000,       0.000,       6.338,       0.000,       0.000,       0.265,       0.051,       0.291,       0.317,       0.031,       0.001,       0.122,       0.116,       0.093,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.012,       0.237,       0.014,       0.349,       0.007,       0.026,       0.014,       0.002,       0.526,       0.034,       0.052,       0.039,       0.075,       0.014,       0.036,       0.037,       0.036,       0.306,       0.029,       0.073,       0.193,       0.082,       0.096,       0.027,       0.044,       0.009,       0.016,       0.058,       0.308,       0.307,       0.155,       0.092,       0.054,       0.022,       0.053,       0.059,       0.083,       0.078,       0.017,       0.076,       0.219,       0.624,       1.239,       0.072,       0.005,       0.018,       0.004,       0.014,       0.000,       0.098,       0.010,       0.000,       0.003,       0.086,       0.000,       0.000,     780.239,      49.077,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8597.579,       0.000,       0.000,       0.000,    4179.432,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -121712.901
       8.000,       0.000,     619.819,       0.000,       0.694,       0.000,       0.000,     127.792,    3228.336,      56.133,      56.980,      17.176,    7684.488,       0.000,       0.000,       0.000,      37.343,     223.043,      88.300,      86.555,     111.308,     124.839,      22.107,      59.426,      72.370,      89.965,      14.671,      38.702,       0.000,       1.361,       1.281,       1.873,     635.120,      76.630,       0.000,    3375.327,     217.956,      32.036,       6.405,       5.166,       1.659,       4.087,       4.400,      48.965,      22.062,     105.498,     415.267,     604.410,     520.646,    2509.529,      22.178,     124.041,      60.441,      82.523,       1.024,       0.373,       1.636,       0.387,       0.370,       0.388,       1.207,       1.409,       0.952,       1.962,       1.434,       0.900,       0.772,       0.696,       0.930,       2.200,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.735,       0.034,       1.301,       3.309,       4.916,       0.960,       9.861,       4.541,       0.792,       3.344,       0.713,       2.380,       1.924,       0.449,       0.000,       0.000,      10.914,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.823,       0.260,       0.000,       0.000,       0.591,       0.048,       0.486,       0.683,       0.544,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.065,       0.000,       0.000,       0.000,       0.000,       0.000,       0.483,      12.500,       0.000,       0.000,       0.000,      77.958,       0.564,       0.577,      37.165,       0.482,       0.667,       0.033,       0.444,       0.471,       0.000,       0.434,       0.405,       1.037,       7.204,       2.757,       0.416,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      24.871,       4.872,       4.704,       2.919,       1.346,       0.000,       0.527,       0.000,       0.000,       0.769,       0.344,       1.425,       4.579,       9.613,     351.289,       1.736,       0.309,       0.566,       0.311,       0.342,       0.002,       2.611,       0.301,       0.000,       0.328,       3.621,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     736.560,       0.000,    3751.233,       0.000,       0.000,       0.000,    1823.539,       0.000,       0.000,       0.000,       0.000,     981.671,       0.000,       0.000,       0.000,       0.000,       0.000,    8381.028
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2084.465,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      55.622,    2975.759,       0.000,     303.902,       0.000,     107.006,       0.000,      52.338,       0.000,       0.000,      49.192,      14.239,       7.354,     295.355,    6346.105,     152.730,     680.666,    5248.793,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     434.248,       0.000,     117.581,      67.779,     108.537,       0.000,       0.000,       0.000,      60.655,       0.000,       0.000,       0.004,       0.647,       0.269,       0.000,       0.000,       0.000,       0.000,       0.000,     120.391,      14.001,       0.000,       0.000,      53.531,      54.799,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      19.134,     136.138,       9.752,       0.000,       0.000,       0.000,       3.095,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      28.464,       0.000,      27.787,      19.702,      31.766,     124.287,       0.000,      36.998,      82.004,     720.760,       0.000,       0.000,       0.000,       0.000,       4.061,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     383.879,       0.000,       0.000,       0.000,     368.950,       0.000,       0.000,       3.595,       0.000,       0.000,       0.000,       0.000,       0.000,     263.208,     328.596,       0.000,      47.922,       0.000,       0.000,     357.278,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.318,      29.582,       0.000,       0.000,       0.000,     362.945,      10.691,      14.778,       1.140,       0.000,       3.244,       0.000,     712.730,      69.244,      31.975,       9.260,      97.670,      42.814,       0.000,     537.645,       0.046,       0.000,      21.784,       0.000,     124.151,      60.114,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.449,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    9411.328
      10.000,    1768.965,     129.216,       0.000,       0.000,       0.000,       0.225,       0.000,     324.216,       6.372,     578.830,      27.828,     147.261,       0.511,      69.082,   15142.769,      86.032,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     168.299,       0.000,       0.000,    1284.286,     487.224,       0.000,     969.222,       0.000,     188.220,       8.111,      34.665,       0.000,       0.000,     295.437,     336.870,    3544.656,    1514.961,      27.957,       0.000,       0.000,       0.000,     114.235,       0.000,       0.521,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       5.569,       0.000,       0.262,       0.000,       1.018,       4.969,       0.000,       0.000,       0.000,       0.219,       0.000,       0.054,       0.000,       0.000,       0.000,       7.531,       0.000,       0.000,       0.000,       0.000,       0.000,      67.813,       0.000,       0.000,       0.000,      11.160,       0.000,       0.000,       0.000,       0.496,       0.000,       0.000,       0.000,       0.000,       0.001,       0.000,     119.093,       0.482,       5.561,       1.957,       0.000,       1.657,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.322,       7.893,      41.252,       0.263,       0.046,       0.000,       0.000,       0.000,       0.000,       0.000,      16.245,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     204.225,       0.000,       0.000,       0.000,     134.406,       0.000,       0.467,       4.157,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      22.599,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.250,       0.000,       0.000,       0.000,       0.000,       0.000,       0.486,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      51.180,       0.000,      47.576,       0.000,       0.000,       0.000,      23.127,       0.000,       0.000,       0.000,       0.000,    1093.423,       9.628,       0.000,       0.000,       0.000,       0.000,    -979.647
