SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   19288.937,    7818.977,       0.000,       0.000,       0.000,     370.285,       0.000,      15.454,      29.018,      25.907,      40.684,       0.000,       0.000,       0.000,    2692.924,    7588.721,   34767.076,    3939.515,    5638.324,     299.564,       0.738,       0.000,    1587.171,   13228.104,    2349.359,    2613.765,    2516.862,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8693.370,       0.000,       0.000,     352.184,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     772.780,     150.119,     495.354,     768.892,     129.949,     390.673,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      30.932,       0.000,       0.000,       0.000,       0.668,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.778,       0.877,       0.000,       0.000,       5.494,       0.000,       0.000,       0.000,       0.000,       1.792,      22.738,      37.778,       0.000,       1.357,      14.485,      70.131,     103.623,       0.000,       6.534,       0.596,       0.000,       0.000,       0.841,       0.000,       0.000,     960.085,       0.753,       0.000,      21.912,      51.291,       0.771,       0.757,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.349,       0.388,       0.716,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      16.868,      20.354,      32.292,      10.394,     209.204,       0.671,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      36.746,       0.000,       3.819,       0.000,       0.000,       0.451,       0.459,       0.000,       0.000,       0.000,       0.000,       0.000,       1.359,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2933.282,       0.047,       0.000,       0.000,       0.000,       0.000,   86591.690
       2.000,     710.040,   26643.475,      34.798,       0.000,       0.000,     411.449,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     100.109,     243.775,   39180.702,   92970.538,     823.066,     724.706,    1849.289,       0.000,       0.000,     254.814,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       8.747,     190.367,       0.000,     156.194,      45.502,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      32.829,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     228.963,       0.000,       0.000,      22.022,       0.000,       0.000,       0.000,       0.000,       0.000,       2.671,       0.000,       0.000,       0.000,       6.366,      63.112,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.312,       0.346,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      33.486,      29.817,     151.862,      15.299,     904.309,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.523,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.899,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     455.107,       0.000,       0.000,       0.000,       0.000,       0.000,    3836.475
       3.000,       0.000,       0.000,     118.385,    4337.580,       0.000,       6.923,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      55.229,       0.000,       0.000,       0.000,       0.000,       0.000,     165.717,      52.003,       0.000,       0.000,      37.674,    4389.748,     379.705,     900.256,       0.000,       0.000,      54.023,      24.834,     407.143,       8.286,     184.988,       0.000,      99.386,       0.000,       3.489,       0.000,    2576.444,       0.000,       0.000,       0.000,       1.290,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.726,       0.000,       0.000,       0.571,       0.000,       0.000,       0.000,       0.000,      42.416,       0.000,       0.000,       0.000,     360.043,       0.000,       0.000,       0.000,       0.000,       1.298,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.882,       0.000,       0.000,       0.668,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.189,       0.000,       0.000,       0.660,       0.676,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      36.124,       0.000,       0.000,       0.000,       0.000,       0.000,   -2833.558
       4.000,       0.000,       0.000,       0.000,    1052.762,       0.000,       0.000,       0.000,     121.400,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    6282.869,    2942.401,    1112.159,    4623.861,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      49.236,       0.000,       0.000,       0.000,       0.000,       0.000,    1608.027
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     607.079,       0.000,       0.000,    1302.752,       0.000,     936.337,    6490.061,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      66.764,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     832.695,       0.000,       0.000,       0.000,       0.000,       0.749,       0.000,       0.000,       0.000,       3.165,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      10.184,       0.000,       0.000,       0.528,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      84.677,      19.172,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.703,       0.780,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.480,      27.314,     166.146,     420.439,    4059.865,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      75.132,       0.000,      55.685,       0.000,       0.000,       0.000,      48.032,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     546.526,       0.000,       0.000,       0.000,       0.000,       0.000,   -6514.960
       6.000,   18559.360,    2710.264,    3515.852,     333.896,      18.054,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      70.375,       0.000,       0.000,       8.264,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      58.993,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2305.505,       0.000,       0.000,       0.000,       0.000,       0.000,     188.850
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   12052.865,       0.350,       0.861,       9.144,       2.110,   10544.584,   18356.321,      11.602,       0.000,       0.159,       0.578,       0.252,       0.000,       0.130,       0.387,       0.100,       0.124,       0.000,       0.198,       0.149,       0.179,       0.000,       1.644,       2.308,       1.011,       4.547,       0.000,       0.674,  409784.378,    4185.065,      82.156,      19.048,      38.819,       4.147,      12.202,      80.380,       3.408,       1.931,       0.000,       0.178,       0.178,       0.000,       1.504,       0.000,      32.195,       0.000,       0.327,       0.228,       0.000,       0.122,       0.124,       0.000,       0.000,       0.248,       0.440,       0.000,       0.084,       0.039,       0.042,       0.046,       0.044,       0.043,       0.047,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.213,       0.292,       0.000,       0.000,       0.125,       0.000,       0.055,       0.000,       0.092,       0.093,       0.000,       0.089,       0.091,      19.333,       3.493,       5.351,       2.836,      14.856,       0.000,       0.000,       0.000,       0.000,       0.188,      89.012,       0.000,       0.000,       2.884,       2.531,       0.219,       0.374,       1.181,       0.022,       1.750,       0.191,       0.243,       0.068,       0.122,       0.000,       0.227,       0.123,       0.111,       0.205,       0.049,       0.049,       0.049,       0.054,       0.232,       0.427,       7.411,       0.660,       0.352,       0.174,       1.201,       1.082,       0.151,      38.844,       0.497,       1.096,       0.240,       0.226,       0.923,       0.226,       0.000,       0.644,       5.654,       0.216,       1.222,       2.250,       2.451,       2.016,       1.076,       1.329,       0.208,       0.482,       0.395,      21.120,      14.301,       1.194,       0.756,       1.633,       0.195,       0.546,       1.434,       0.358,       1.102,       1.334,       2.536,       6.743,      17.188,      49.386,       6.664,       0.441,       0.960,       0.722,       0.874,       1.724,      12.634,       0.917,       0.000,       0.350,       4.227,       0.000,       0.000,     612.062,      11.136,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    5111.255,       0.000,       0.000,       0.000,    2572.338,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -268464.678
       8.000,       0.000,     994.561,       0.000,       1.764,       0.000,       0.000,      55.633,    5288.768,      81.437,     115.204,      29.735,   15170.310,       0.000,       0.000,       0.000,     229.385,     876.374,     182.324,     364.628,     221.169,     440.845,      54.618,     236.604,     244.737,     210.186,      51.051,     291.177,       0.499,       5.401,       8.363,       7.390,    2405.072,     301.020,       0.000,    2324.470,     599.626,     100.102,      23.510,      45.315,       5.155,      15.447,      15.099,     234.479,     109.187,     335.104,     686.104,     975.155,     804.795,    6275.988,     168.916,     530.468,     233.344,     428.734,       3.117,       0.984,       6.783,       0.993,       0.987,       1.146,       3.151,       5.156,       3.924,       4.179,       5.071,       1.444,       2.269,       2.155,       2.672,       9.690,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.547,       1.421,       3.385,       7.706,      23.233,       0.660,      43.336,      14.484,       2.005,       2.024,       0.517,       6.871,       5.456,       0.561,       0.000,       0.000,      13.750,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.510,       0.000,       4.063,       1.460,       0.000,       0.000,       0.945,       0.189,       0.937,       0.756,       0.961,       0.000,       0.000,       0.711,       0.801,       0.000,       0.781,       0.499,       0.119,       0.119,       0.118,       0.000,       0.819,       1.127,      10.224,       0.000,       0.620,       0.000,      87.870,       0.890,       1.009,      58.387,       1.239,       1.293,       0.195,       1.217,       1.137,       0.000,       2.182,       1.231,       2.262,      27.514,       5.412,       1.083,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      32.834,      21.809,       1.291,       0.943,       1.494,       0.000,       1.291,       0.000,       0.000,       2.302,       1.493,       3.994,      14.154,      18.140,     499.382,       6.064,       1.057,       1.153,       1.217,       1.113,       1.395,      13.268,       1.386,       0.000,       1.334,       6.888,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    1479.482,       0.000,    2518.780,       0.000,       0.000,       0.000,    1267.741,       0.000,       0.000,       0.000,       0.000,     797.012,       0.000,       0.000,       0.000,       0.000,       0.000,    1958.406
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2057.353,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      12.696,    2893.552,       0.000,     144.466,       0.000,     151.658,       0.000,      42.889,       0.000,       0.000,      37.897,       7.377,       9.179,      84.837,    5265.167,     152.010,     695.812,    6935.255,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     624.570,       0.000,     120.970,     156.093,      53.950,       0.000,       0.000,       0.000,      41.139,       0.000,       0.000,       1.838,      55.264,      38.373,       0.000,       0.000,       0.000,       0.000,       0.000,     123.837,       7.330,       0.000,       0.000,      27.884,      22.574,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      50.836,     465.703,       3.941,       0.671,       0.000,       0.000,       3.630,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     163.424,       0.000,     117.512,      56.913,       9.370,      74.553,       0.000,       9.636,      18.474,       9.915,       0.000,       0.000,       0.000,       0.000,       0.465,       0.111,       0.111,       0.110,       0.000,       0.000,       0.000,     242.418,       0.000,       0.000,       0.000,     174.065,       0.000,       0.000,       2.565,       0.000,       0.000,       0.000,       0.000,       0.000,     157.855,     196.739,       0.000,      65.530,       0.000,       0.000,     341.002,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       7.376,      26.660,       0.000,       0.000,       0.000,     155.161,      26.382,      48.964,       4.788,       0.000,       6.349,       0.000,     827.708,      69.966,      23.463,      10.393,      49.600,      27.147,       0.000,     325.720,       0.847,       0.000,      71.834,       0.000,      76.052,      56.537,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.929,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    6753.603
      10.000,    1299.079,     180.815,       0.000,       0.000,       0.000,       0.724,       0.000,     698.897,       9.270,    1772.667,      72.894,     103.647,       8.505,      36.759,   17437.490,     257.274,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     405.272,       0.000,       0.000,    1525.983,     870.217,       0.000,     887.331,       0.000,     424.251,      46.521,     131.085,       0.000,       0.000,     522.832,     492.260,    6660.953,    1787.093,      35.704,       0.000,       0.000,       0.000,     126.805,       0.000,       2.517,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      29.545,       0.000,       0.693,       0.000,       3.184,      16.829,       0.000,       0.000,       0.000,      50.221,       0.000,       1.321,       0.000,       0.000,       0.000,      22.186,       0.000,       0.000,       0.000,       0.000,       0.000,      66.991,       0.000,       0.000,       0.000,      33.546,       0.000,       0.000,       0.000,       4.764,       0.000,       0.000,       0.000,       0.000,       0.326,       0.000,     126.182,       0.672,       5.074,       0.662,       0.000,       0.200,       0.000,       0.000,       0.005,       0.005,       0.000,       0.329,       0.619,      22.268,      44.507,       0.338,       0.604,       0.000,       0.000,       0.000,       0.000,       0.000,       0.288,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     259.843,       0.000,       0.000,       0.000,      89.900,       0.000,       0.000,       5.211,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       9.341,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.991,       0.000,       0.000,       0.000,       0.000,       0.000,       2.600,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      50.169,       0.000,      66.481,       0.000,       0.000,       0.000,      33.350,       0.000,       0.000,       0.000,       0.000,     870.567,       0.234,       0.000,       0.000,       0.000,       0.000,     538.688
