SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
       1.000,   17770.444,    6048.274,       0.000,       0.000,       0.000,     514.873,       0.000,      12.115,      29.811,      23.684,      37.141,       0.000,       0.000,       0.000,    2979.440,    7475.001,   35444.529,    5294.554,    6235.544,     374.877,       0.874,       0.000,    1935.166,   14761.000,    2292.367,    4153.326,    2875.633,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    8121.887,       0.000,       0.000,     541.408,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     881.686,     414.214,     910.862,     931.313,     129.299,     443.356,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      24.489,       0.000,       0.000,       0.000,       0.710,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.774,       0.990,       0.000,       0.000,       4.492,       0.000,       0.000,       0.000,       0.000,       4.214,      35.689,      42.483,       0.000,       1.453,      15.310,      91.640,      73.480,       0.000,       5.117,       0.976,       0.000,       0.000,       0.740,       0.000,       0.000,    1190.182,       0.771,       0.000,      26.394,      64.746,       0.935,       0.819,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.373,       0.435,       0.750,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      18.082,      14.364,      40.085,      12.827,     181.066,       1.060,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      54.529,       0.000,       8.943,       0.000,       0.000,       0.639,       0.464,       0.000,       0.000,       0.000,       0.000,       0.000,       1.590,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    3895.258,       0.023,       0.000,       0.000,       0.000,       0.000,   91110.447
       2.000,     656.000,   22474.550,      68.351,       0.000,       0.000,     575.409,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     137.434,     289.450,   36006.152,   88607.823,    1083.167,     833.271,    1958.000,       0.000,       0.000,     242.192,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      12.832,     622.617,       0.000,     185.273,      44.821,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      31.819,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     269.929,       0.000,       0.000,      16.937,       0.000,       0.000,       0.000,       0.000,       0.000,       3.649,       0.000,       0.000,       0.000,       6.671,      74.812,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.313,       0.365,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      34.990,      20.378,     164.875,      17.151,     756.639,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.082,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.409,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     547.807,       0.000,       0.000,       0.000,       0.000,       0.000,    9241.561
       3.000,       0.000,       0.000,      99.059,    5060.087,       0.000,       6.132,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      60.294,       0.000,       0.000,       0.000,       0.000,       0.000,     147.360,      46.504,       0.000,       0.000,      38.562,    4270.240,     402.318,     900.069,       0.000,       0.000,     221.868,       8.371,     344.253,       6.703,     128.275,       0.000,      89.696,       0.000,       2.339,       0.000,    2292.746,       0.000,       0.000,       0.000,       1.511,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.718,       0.000,       0.000,       0.580,       0.000,       0.000,       0.000,       0.000,      40.707,       0.000,       0.000,       0.000,     276.129,       0.000,       0.000,       0.000,       0.000,       0.734,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.363,       0.000,       0.000,       0.855,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.286,       0.000,       0.000,       0.770,       0.532,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.650,       0.000,       0.000,       0.000,       0.000,       0.000,   -2293.896
       4.000,       0.000,       0.000,       0.000,    1197.242,       0.000,       0.000,       0.000,     120.757,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    5955.304,    2910.512,    1077.996,    4925.323,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      58.099,       0.000,       0.000,       0.000,       0.000,       0.000,     635.083
       5.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     460.653,       0.000,       0.000,    1231.714,       0.000,     651.955,    5991.752,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      41.921,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     861.784,       0.000,       0.000,       0.000,       0.000,       0.821,       0.000,       0.000,       0.000,       3.346,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.933,       0.000,       0.000,       0.383,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      79.233,      18.853,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.738,       0.861,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      26.198,      18.282,     182.799,     364.754,    3705.993,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      75.836,       0.000,      85.236,       0.000,       0.000,       0.000,      42.056,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     550.105,       0.000,       0.000,       0.000,       0.000,       0.000,   -4721.668
       6.000,   17765.715,    2523.443,    3355.271,     321.960,      17.201,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      96.934,       0.000,       0.000,       7.173,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      59.084,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2894.440,       0.000,       0.000,       0.000,       0.000,       0.000,     459.048
       7.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,   15554.981,       0.256,       0.844,       7.709,       1.179,    9438.903,   20775.424,      11.436,       0.000,       0.142,       0.251,       0.259,       0.000,       0.113,       0.226,       0.061,       0.129,       0.000,       0.098,       0.158,       0.150,       0.000,       0.818,       1.187,       0.436,       3.098,       0.000,       1.142,  383007.460,    5539.878,      79.495,      17.899,      29.684,       3.814,      13.904,     169.267,       2.029,       1.008,       0.000,       0.191,       0.119,       0.000,       1.477,       0.000,      55.849,       0.000,       0.473,       0.090,       0.000,       0.096,       0.093,       0.000,       0.000,       0.194,       0.187,       0.000,       0.041,       0.038,       0.039,       0.043,       0.042,       0.040,       0.046,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.166,       0.227,       0.000,       0.000,       0.105,       0.000,       0.051,       0.000,       0.082,       0.083,       0.000,       0.074,       0.072,      10.393,       2.821,       3.118,       1.805,       8.161,       0.000,       0.000,       0.000,       0.000,       0.172,      87.415,       0.000,       0.000,       1.095,       0.788,       0.124,       0.317,       0.489,       0.016,       1.186,       0.126,       0.184,       0.065,       0.098,       0.000,       0.204,       0.115,       0.094,       0.186,       0.042,       0.043,       0.044,       0.051,       0.217,       0.390,       2.465,       0.577,       0.300,       0.068,       0.597,       0.433,       0.046,      18.537,       0.260,       0.380,       0.209,       0.193,       0.837,       0.188,       0.000,       0.316,       2.296,       0.222,       0.871,       1.111,       1.474,       1.418,       0.699,       1.104,       0.131,       0.226,       0.252,       7.453,       7.970,       0.854,       0.381,       0.852,       0.061,       0.252,       0.384,       0.326,       0.393,       0.617,       1.056,       4.718,       8.767,      27.684,       3.839,       0.234,       0.442,       0.486,       0.333,       0.763,       3.822,       0.499,       0.000,       0.317,       3.984,       0.000,       0.000,     348.829,       2.993,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    4019.727,       0.000,       0.000,       0.000,    2091.671,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000, -241099.316
       8.000,       0.000,     950.581,       0.000,       0.981,       0.000,       0.000,      62.962,    4696.594,      83.640,     124.683,      35.478,   12590.498,       0.000,       0.000,       0.000,     201.909,     772.489,     225.673,     419.579,     243.564,     492.159,      64.402,     313.019,     247.410,     189.260,      66.320,     287.453,       0.582,       4.416,       7.078,       5.414,    2296.955,     323.656,       0.000,    1246.032,     588.414,      93.178,      21.294,      30.662,       4.485,      16.993,      13.495,     211.902,      90.111,     290.383,     568.832,     769.581,     636.845,    5069.644,     157.177,     568.768,     264.939,     439.153,       1.949,       0.936,       4.789,       0.948,       0.943,       1.150,       2.172,       3.540,       2.369,       1.769,       3.950,       0.628,       1.712,       1.416,       2.464,       6.615,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.554,       1.392,       3.047,       7.651,      20.311,       0.455,      46.420,      12.336,       1.609,       1.892,       0.565,       5.721,       4.519,       0.604,       0.000,       0.000,      15.081,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.625,       0.000,       2.571,       0.967,       0.000,       0.000,       0.808,       0.194,       0.779,       0.526,       0.764,       0.000,       0.000,       0.859,       0.959,       0.000,       0.883,       0.735,       0.135,       0.139,       0.142,       0.000,       1.021,       1.395,       5.861,       0.000,       0.704,       0.000,      73.386,       0.940,       1.173,      43.812,       1.590,       0.621,       0.229,       1.477,       1.317,       0.000,       2.458,       1.423,       1.596,      20.188,       3.370,       0.799,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      14.901,      15.616,       1.858,       0.961,       1.586,       0.000,       1.326,       0.000,       0.000,       1.351,       1.353,       1.865,      12.030,      13.605,     495.973,       4.288,       1.134,       0.661,       1.500,       1.267,       0.768,       5.265,       1.640,       0.000,       1.453,       8.039,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    1537.771,       0.000,    2392.216,       0.000,       0.000,       0.000,    1244.961,       0.000,       0.000,       0.000,       0.000,     957.675,       0.000,       0.000,       0.000,       0.000,       0.000,    1061.428
       9.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    2987.374,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       8.121,    4167.681,       0.000,     213.479,       0.000,     188.784,       0.000,      84.523,       0.000,       0.000,      44.654,      13.832,       8.821,     125.195,    6427.579,     209.699,     904.416,    7371.610,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     615.054,       0.000,     109.063,     137.512,      43.847,       0.000,       0.000,       0.000,      32.567,       0.000,       0.000,       1.696,      66.562,      27.307,       0.000,       0.000,       0.000,       0.000,       0.000,     158.147,      14.065,       0.000,       0.000,      60.936,      29.995,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      72.144,     762.526,       6.988,       1.205,       0.000,       0.000,       3.535,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     155.354,       0.000,     127.895,      45.019,       8.524,      68.697,       0.000,       4.736,      10.011,       7.655,       0.000,       0.000,       0.000,       0.000,       1.007,       0.185,       0.190,       0.195,       0.000,       0.000,       0.000,     207.246,       0.000,       0.000,       0.000,     187.231,       0.000,       0.000,       2.568,       0.000,       0.000,       0.000,       0.000,       0.000,     199.372,     132.262,       0.000,      42.529,       0.000,       0.000,     210.809,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      10.150,      29.275,       0.000,       0.000,       0.000,     114.655,      20.670,      25.739,       3.896,       0.000,       3.782,       0.000,     643.532,      72.595,      27.593,       8.162,      52.377,      22.300,       0.000,     227.053,       0.922,       0.000,     139.308,       0.000,     124.389,      66.795,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.839,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,    5761.412
      10.000,    1399.486,     155.860,       0.000,       0.000,       0.000,       0.390,       0.000,     604.901,      10.114,    1828.526,      85.450,      70.538,       5.580,      32.185,   17490.070,     248.944,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     502.790,       0.000,       0.000,     739.823,    1030.201,       0.000,    1021.462,       0.000,     517.261,      67.327,     155.630,       0.000,       0.000,     641.907,     418.412,    5894.780,    1721.482,      29.189,       0.000,       0.000,       0.000,     139.989,       0.000,       2.250,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      19.304,       0.000,       0.756,       0.000,       2.828,      18.268,       0.000,       0.000,       0.000,      38.353,       0.000,       0.844,       0.000,       0.000,       0.000,      32.969,       0.000,       0.000,       0.000,       0.000,       0.000,      95.432,       0.000,       0.000,       0.000,      30.984,       0.000,       0.000,       0.000,       4.913,       0.000,       0.000,       0.000,       0.000,       0.783,       0.000,     123.339,       0.829,       4.526,       0.825,       0.000,       0.206,       0.000,       0.000,       0.006,       0.007,       0.000,       0.597,       0.593,      15.313,      20.382,       0.095,       0.545,       0.000,       0.000,       0.000,       0.000,       0.000,       0.213,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,     178.597,       0.000,       0.000,       0.000,     106.946,       0.000,       0.000,       4.252,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      15.661,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.074,       0.000,       0.000,       0.000,       0.000,       0.000,       3.107,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      63.664,       0.000,      57.483,       0.000,       0.000,       0.000,      29.753,       0.000,       0.000,       0.000,       0.000,    1062.204,       0.159,       0.000,       0.000,       0.000,       0.000,     311.831
